0.2 
-0.005 1 8.59508e-16 2.5 1
0.005 1 8.59508e-16 2.5 1
0.015 1 1.28198e-13 2.5 1
0.025 1 1.4994e-13 2.5 1
0.035 1 2.41759e-12 2.5 1
0.045 1 2.85983e-12 2.5 1
0.055 1 4.09257e-11 2.5 1
0.065 1 4.88956e-11 2.5 1
0.075 1 6.1797e-10 2.5 1
0.085 1 7.4662e-10 2.5 1
0.095 1 8.26735e-09 2.5 1
0.105 1 1.01153e-08 2.5 1
0.115 1 9.7223e-08 2.5 1
0.125 1 1.20665e-07 2.5 1
0.135 1 9.95668e-07 2.5 0.999999
0.145 0.999997 1.25586e-06 2.5 0.999996
0.155 0.999996 8.77966e-06 2.5 0.999995
0.165 0.999976 1.12782e-05 2.49998 0.999968
0.175 0.999969 6.57253e-05 2.49998 0.999959
0.185 0.999838 8.61865e-05 2.49987 0.999786
0.195 0.999785 0.000410244 2.49983 0.999716
0.205 0.999102 0.000550424 2.49925 0.998802
0.215 0.998779 0.00208565 2.49898 0.998372
0.225 0.995998 0.00286699 2.49655 0.994624
0.235 0.994435 0.00839001 2.49525 0.992531
0.245 0.986139 0.0117829 2.48773 0.98127
0.255 0.980487 0.0259564 2.48295 0.973667
0.265 0.963558 0.0367091 2.46709 0.950613
0.275 0.949439 0.0611792 2.45492 0.931607
0.285 0.926643 0.0841306 2.4335 0.900682
0.295 0.903964 0.113193 2.41334 0.870311
0.305 0.88132 0.1443 2.39317 0.839989
0.315 0.858286 0.172837 2.37257 0.809409
0.325 0.838244 0.200527 2.35529 0.782982
0.335 0.821738 0.22479 2.34122 0.761244
0.345 0.808527 0.243295 2.32955 0.74383
0.355 0.800332 0.255632 2.32203 0.732897
0.365 0.797723 0.261181 2.319 0.729086
0.375 0.79977 0.259033 2.31951 0.731298
0.385 0.804986 0.251858 2.32303 0.73779
0.395 0.810692 0.244156 2.32782 0.745193
0.405 0.813174 0.239745 2.33047 0.748684
0.415 0.811854 0.240679 2.33016 0.747295
0.425 0.809159 0.244802 2.32837 0.743911
0.435 0.807467 0.247064 2.32665 0.741619
0.445 0.808012 0.246285 2.32674 0.742213
0.455 0.809815 0.244815 2.32844 0.744534
0.465 0.81005 0.243793 2.32878 0.744943
0.475 0.808913 0.244 2.32797 0.743617
0.485 0.808919 0.245567 2.32849 0.743667
0.495 0.809237 0.245615 2.3289 0.744088
0.505 0.811791 0.244017 2.31916 0.743402
0.515 0.828934 0.244523 2.27345 0.743905
0.525 0.873312 0.245642 2.16207 0.744727
0.535 0.946549 0.244364 1.99328 0.743389
0.545 1.0397 0.244074 1.81636 0.743
0.555 1.135 0.245894 1.67132 0.745059
0.565 1.21161 0.245676 1.56736 0.744985
0.575 1.26083 0.242821 1.50008 0.74167
0.585 1.2916 0.242384 1.46358 0.740968
0.595 1.31488 0.246866 1.44913 0.746146
0.605 1.32977 0.251003 1.444 0.75132
0.615 1.3284 0.24719 1.43675 0.747194
0.625 1.31268 0.235806 1.42537 0.733821
0.635 1.30077 0.228379 1.41876 0.724625
0.645 1.31336 0.23815 1.4275 0.735034
0.655 1.35366 0.265155 1.45141 0.766852
0.665 1.39457 0.28939 1.47264 0.798124
0.675 1.38239 0.278249 1.4613 0.786633
0.685 1.28762 0.214075 1.40417 0.711411
0.695 1.16055 0.122301 1.33118 0.614487
0.705 1.06881 0.0526801 1.28201 0.547499
0.715 1.02505 0.0186491 1.26086 0.516904
0.725 1.00815 0.00614234 1.25339 0.505438
0.735 1.0026 0.00186868 1.25106 0.501728
0.745 1.00076 0.000580826 1.25031 0.500505
0.755 1.00023 0.000161919 1.25009 0.500155
0.765 1.00006 4.89028e-05 1.25002 0.500041
0.775 1.00002 1.2406e-05 1.25001 0.500012
0.785 1 3.65822e-06 1.25 0.500003
0.795 1 8.37529e-07 1.25 0.500001
0.805 1 2.41868e-07 1.25 0.5
0.815 1 4.97642e-08 1.25 0.5
0.825 1 1.41159e-08 1.25 0.5
0.835 1 2.60723e-09 1.25 0.5
0.845 1 7.28304e-10 1.25 0.5
0.855 1 1.20859e-10 1.25 0.5
0.865 1 3.33203e-11 1.25 0.5
0.875 1 4.97771e-12 1.25 0.5
0.885 1 1.35672e-12 1.25 0.5
0.895 1 1.82875e-13 1.25 0.5
0.905 1 4.90853e-14 1.25 0.5
0.915 1 6.03247e-15 1.25 0.5
0.925 1 1.35073e-15 1.25 0.5
0.935 1 7.19971e-17 1.25 0.5
0.945 1 5.53407e-34 1.25 0.5
0.955 1 2.41925e-69 1.25 0.5
0.965 1 9.48486e-142 1.25 0.5
0.975 1 0 1.25 0.5
0.985 1 0 1.25 0.5
0.995 1 0 1.25 0.5
1.005 1 0 1.25 0.5
